owner_id,age,gender,district,city_quarter,breed1,breed1_mixed_breed,breed2,breed_type,dog_year_of_birth,gender_dog,dog_color,roster,first_appearance,appearances,dog_count,dog_age,dog_stage,age_group,age_range,breed1_std
122715,41-50,w,2.0,23.0,Beagle,pure_breed,,K,2011,m,tricolor,2016,2015,3,1,6,adult,41-50,40s,BEAGLE
122716,51-60,w,11.0,119.0,Basenji,pure_breed,,K,2013,m,brindle,2016,2015,3,1,4,adult,51-60,50s,BASENJI
122717,21-30,w,6.0,61.0,Jack Russel Terrier,pure_breed,,K,2011,w,tricolor,2016,2015,3,1,6,adult,11-30,20s,JACK RUSSELL TERRIER
122719,31-40,m,3.0,33.0,Mischling gross,Mischling,,I,2014,w,schwarz,2016,2015,3,1,3,puppy,31-40,30s,MISCHLING
122720,31-40,w,4.0,44.0,Mischling gross,Mischling,,I,2011,m,schwarz/braun/grau,2016,2015,3,2,6,adult,31-40,30s,MISCHLING
122720,31-40,w,4.0,44.0,Schäfer,Mischling,,I,2010,m,hellbraun,2016,2015,3,2,7,adult,31-40,30s,GERMAN SHEPHERD DOG
122722,11-20,w,7.0,71.0,Berner Sennenhund,pure_breed,,I,2012,m,tricolor,2016,2015,3,1,5,adult,11-30,10s,BERNESE MOUNTAIN DOG
122723,41-50,w,11.0,111.0,Labrador Retriever,pure_breed,,I,2012,w,schwarz,2016,2015,3,1,5,adult,41-50,40s,LABRADOR RETRIEVER
122731,21-30,w,3.0,31.0,Französische Bulldogge,pure_breed,,K,2010,w,schwarz,2016,2015,3,2,7,adult,11-30,20s,FRENCH BULLDOG
122731,21-30,w,3.0,31.0,Französische Bulldogge,pure_breed,,K,2010,w,weiss/schwarz,2016,2015,3,2,7,adult,11-30,20s,FRENCH BULLDOG
122745,31-40,w,9.0,91.0,Malteser,pure_breed,,K,2010,m,weiss,2016,2015,3,1,7,adult,31-40,30s,MALTESE
122746,21-30,w,11.0,111.0,Mischling klein,Mischling,,K,2010,w,schwarz,2016,2015,3,1,7,adult,11-30,20s,MISCHLING
122755,51-60,m,6.0,61.0,Chihuahua,Mischling,Zwergpinscher,K,2012,m,schwarz,2016,2015,3,1,5,adult,51-60,50s,CHIHUAHUA
122760,21-30,w,9.0,92.0,Yorkshire Terrier,pure_breed,,K,2012,m,black/tan,2016,2015,3,1,5,adult,11-30,20s,YORKSHIRE TERRIER
122762,61-70,m,4.0,44.0,Französische Bulldogge,pure_breed,,K,2011,m,weiss/schwarz,2016,2015,3,1,6,adult,61-70,60s,FRENCH BULLDOG
122768,61-70,w,10.0,101.0,Mischling klein,Mischling,,K,2011,w,fauve,2016,2015,2,1,6,adult,61-70,60s,MISCHLING
122771,51-60,w,1.0,11.0,Zwergrauhaardackel,pure_breed,,K,2012,w,schwarz,2016,2015,3,1,5,adult,51-60,50s,DACHSHUND
122777,21-30,m,11.0,111.0,American Bulldog,pure_breed,,I,2014,w,weiss gestromt,2016,2015,2,1,3,puppy,11-30,20s,BULLDOG
122778,41-50,m,4.0,44.0,Spitz,pure_breed,,K,2011,m,sandfarbig,2016,2015,3,1,6,adult,41-50,40s,GERMAN SPITZ
122784,51-60,m,9.0,92.0,Shih Tzu,pure_breed,,K,2013,m,tricolor,2016,2015,3,1,4,adult,51-60,50s,SHIH TZU
122785,71-80,w,10.0,101.0,Shih Tzu,pure_breed,,K,2013,m,creme,2016,2015,3,1,4,adult,71+,70s,SHIH TZU
122790,61-70,w,8.0,82.0,Mischling klein,Mischling,,K,2008,m,schwarz,2016,2015,3,1,9,senior,61-70,60s,MISCHLING
122791,51-60,w,12.0,122.0,Bolonka Zwetna,pure_breed,,K,2012,w,zobel,2016,2015,3,1,5,adult,51-60,50s,RUSSIAN TSVETNAYA BOLONKA
122797,41-50,w,2.0,24.0,Papillon,pure_breed,,K,2012,m,schwarz/weiss,2016,2015,3,1,5,adult,41-50,40s,CONTINENTAL TOY SPANIEL
122801,31-40,m,11.0,111.0,Windhund,pure_breed,,I,2008,m,schwarz/braun,2016,2015,3,1,9,senior,31-40,30s,AFGHAN HOUND
122803,41-50,w,7.0,72.0,Golden Retriever,pure_breed,,I,2006,w,blondfarben,2016,2015,2,1,11,senior,41-50,40s,GOLDEN RETRIEVER
122804,41-50,m,12.0,122.0,Zwergpinscher,Mischling,Rehpinscher,K,2012,w,schwarz/braun,2016,2015,3,1,5,adult,41-50,40s,MINIATURE PINSCHER
122815,31-40,w,8.0,83.0,Australian Shepherd,pure_breed,,I,2012,w,tricolor,2016,2015,3,1,5,adult,31-40,30s,AUSTRALIAN SHEPHERD
122830,21-30,w,4.0,42.0,Mops,pure_breed,,K,2012,m,beige,2016,2015,3,1,5,adult,11-30,20s,PUG
122832,21-30,w,4.0,44.0,Continental Bulldog,pure_breed,,I,2014,m,rotbraun,2016,2015,3,1,3,puppy,11-30,20s,CONTINENTAL BULLDOG
122838,61-70,w,6.0,61.0,Italienisches Windspiel,pure_breed,,K,2011,w,beige,2016,2015,3,1,6,adult,61-70,60s,ITALIAN SIGHTHOUND
122841,61-70,w,1.0,11.0,Papillon,pure_breed,,K,2014,w,tricolor,2016,2015,3,1,3,puppy,61-70,60s,CONTINENTAL TOY SPANIEL
122858,51-60,w,8.0,82.0,Golden Retriever,pure_breed,,I,2003,m,beige,2016,2015,2,1,14,senior,51-60,50s,GOLDEN RETRIEVER
122859,41-50,w,6.0,61.0,Englische Bulldogge,pure_breed,,I,2012,m,braun/schwarz/weiss,2016,2015,3,1,5,adult,41-50,40s,BULLDOG
122863,51-60,w,10.0,102.0,Malteser,pure_breed,,K,2014,m,weiss,2016,2015,3,1,3,puppy,51-60,50s,MALTESE
122865,21-30,w,3.0,34.0,Mischling klein,Mischling,,K,2014,w,blondfarben,2016,2015,3,1,3,puppy,11-30,20s,MISCHLING
122866,51-60,m,12.0,122.0,Lagotto Romagnolo,pure_breed,,I,2014,m,weiss/orange,2016,2015,3,1,3,puppy,51-60,50s,ROMAGNA WATER DOG
122868,31-40,w,7.0,73.0,English Cocker Spaniel,pure_breed,,K,2012,w,braun/weiss,2016,2015,3,1,5,adult,31-40,30s,ENGLISH COCKER SPANIEL
122869,21-30,m,5.0,51.0,Labrador Retriever,Mischling,Husky,I,2014,w,hellbraun,2016,2015,2,1,3,puppy,11-30,20s,LABRADOR RETRIEVER
122873,31-40,w,9.0,92.0,Chihuahua,pure_breed,,K,2012,w,creme,2016,2015,3,1,5,adult,31-40,30s,CHIHUAHUA
122877,31-40,w,7.0,74.0,Rauhaar Dackel,pure_breed,,K,2014,w,saufarben,2016,2015,3,1,3,puppy,31-40,30s,DACHSHUND
122880,11-20,w,7.0,73.0,Mischling klein,Mischling,,K,2013,m,hellbraun,2016,2015,3,1,4,adult,11-30,10s,MISCHLING
122881,51-60,w,1.0,11.0,Mischling klein,Mischling,,K,2010,w,braun/weiss,2016,2015,3,1,7,adult,51-60,50s,MISCHLING
122915,21-30,m,12.0,121.0,Pekingese,pure_breed,,K,2014,m,braun/schwarz,2016,2015,3,1,3,puppy,11-30,20s,PEKINGESE
122916,31-40,m,9.0,92.0,Jack Russel Terrier,pure_breed,,K,2012,w,tricolor,2016,2015,3,1,5,adult,31-40,30s,JACK RUSSELL TERRIER
122918,21-30,w,3.0,34.0,Französische Bulldogge,pure_breed,,K,2012,w,blau,2016,2015,3,1,5,adult,11-30,20s,FRENCH BULLDOG
122921,31-40,m,4.0,44.0,Zwergpinscher,pure_breed,,K,2012,m,schwarz/braun,2016,2015,3,1,5,adult,31-40,30s,MINIATURE PINSCHER
122926,41-50,w,7.0,73.0,Riesenschnauzer,pure_breed,,I,2012,w,schwarz,2016,2015,3,1,5,adult,41-50,40s,GIANT SCHNAUZER
122928,41-50,w,3.0,34.0,Malteser,pure_breed,,K,2012,m,weiss,2016,2015,3,1,5,adult,41-50,40s,MALTESE
122929,41-50,w,11.0,111.0,Bichon,pure_breed,,K,2014,m,braun,2016,2015,3,1,3,puppy,41-50,40s,BICHON FRISE
122930,21-30,m,11.0,115.0,Schäfer,pure_breed,,I,2013,w,weiss,2016,2015,3,1,4,adult,11-30,20s,GERMAN SHEPHERD DOG
122934,71-80,w,9.0,92.0,Chihuahua,pure_breed,,K,2012,w,schwarz/braun/weiss,2016,2015,2,2,5,adult,71+,70s,CHIHUAHUA
122934,71-80,w,9.0,92.0,Chihuahua,pure_breed,,K,2006,m,beige,2016,2015,2,2,11,senior,71+,70s,CHIHUAHUA
122935,31-40,m,2.0,21.0,Chihuahua,pure_breed,,K,2012,m,grau,2016,2015,3,2,5,adult,31-40,30s,CHIHUAHUA
122935,31-40,m,2.0,21.0,Chihuahua,pure_breed,,K,2012,m,schwarz,2016,2015,3,2,5,adult,31-40,30s,CHIHUAHUA
122939,51-60,m,3.0,34.0,Vorstehhund,pure_breed,,I,2010,w,weiss/schwarz,2016,2015,3,1,7,adult,51-60,50s,ITALIAN POINTING DOG
122945,21-30,w,12.0,123.0,Mischling gross,Mischling,,I,2013,m,grau,2016,2015,3,1,4,adult,11-30,20s,MISCHLING
122947,31-40,w,11.0,115.0,Zwergschnauzer,pure_breed,,K,2014,w,schwarz,2016,2015,3,1,3,puppy,31-40,30s,MINIATURE SCHNAUZER
122948,21-30,w,12.0,123.0,Mischling klein,Mischling,,K,2013,m,beige,2016,2015,3,1,4,adult,11-30,20s,MISCHLING
122950,21-30,w,4.0,42.0,Dackel,Mischling,,K,2009,m,braun,2016,2015,3,1,8,adult,11-30,20s,DACHSHUND
122951,41-50,w,11.0,115.0,Pinscher,pure_breed,,K,2014,m,schwarz/braun,2016,2015,3,2,3,puppy,41-50,40s,AFFENPINSCHER
122951,41-50,w,11.0,115.0,Pinscher,pure_breed,,K,2014,w,schwarz/braun,2016,2015,3,2,3,puppy,41-50,40s,AFFENPINSCHER
122952,21-30,w,7.0,73.0,Dobermann,pure_breed,,I,2011,w,schwarz/braun,2016,2015,3,1,6,adult,11-30,20s,DOBERMANN
122953,51-60,w,8.0,83.0,Mischling klein,Mischling,,K,2011,m,weiss,2016,2015,3,1,6,adult,51-60,50s,MISCHLING
122956,51-60,m,12.0,122.0,Pekingese,Mischling,,K,2004,w,braun,2016,2015,3,2,13,senior,51-60,50s,PEKINGESE
122956,51-60,m,12.0,122.0,Mischling klein,Mischling,,K,2012,w,braun,2016,2015,3,2,5,adult,51-60,50s,MISCHLING
122960,41-50,w,9.0,91.0,Bolonka Zwetna,pure_breed,,K,2013,w,braun/weiss,2016,2015,3,1,4,adult,41-50,40s,RUSSIAN TSVETNAYA BOLONKA
122961,41-50,m,7.0,72.0,Deutsche Dogge,pure_breed,,I,2012,w,brindle,2016,2015,3,1,5,adult,41-50,40s,GREAT DANE
122967,31-40,w,9.0,92.0,Mops,pure_breed,,K,2010,m,beige/schwarz,2016,2015,3,1,7,adult,31-40,30s,PUG
122969,41-50,w,8.0,83.0,Jack Russel Terrier,pure_breed,,K,2012,m,tricolor,2016,2015,3,1,5,adult,41-50,40s,JACK RUSSELL TERRIER
122970,31-40,w,9.0,92.0,Französische Bulldogge,pure_breed,,K,2014,m,schwarz gestromt,2016,2015,3,1,3,puppy,31-40,30s,FRENCH BULLDOG
122971,41-50,m,8.0,82.0,Labrador Retriever,pure_breed,,I,2007,w,braun,2016,2015,2,1,10,senior,41-50,40s,LABRADOR RETRIEVER
122972,21-30,w,5.0,52.0,Cimarron Uruguayo,pure_breed,,I,2012,m,beige gestromt,2016,2015,3,1,5,adult,11-30,20s,CIMARRÓN URUGUAYO
122974,41-50,w,11.0,111.0,English Toy Terrier,pure_breed,,K,2012,m,black/tan,2016,2015,3,1,5,adult,41-50,40s,ENGLISH TOY TERRIER (BLACK &TAN)
122977,51-60,m,4.0,44.0,Pekingese,Mischling,,K,2012,w,braun,2016,2015,3,1,5,adult,51-60,50s,PEKINGESE
122986,11-20,w,9.0,92.0,Chihuahua,pure_breed,,K,2012,m,sable,2016,2015,3,1,5,adult,11-30,10s,CHIHUAHUA
122992,11-20,w,11.0,119.0,Chihuahua,pure_breed,,K,2014,w,weiss,2016,2015,3,1,3,puppy,11-30,10s,CHIHUAHUA
123006,61-70,w,12.0,121.0,Pudel,pure_breed,,K,2014,m,hellfarben,2016,2015,3,1,3,puppy,61-70,60s,POODLE
123009,31-40,w,2.0,21.0,Terrier,Mischling,,K,2012,m,schwarz/weiss,2016,2015,3,1,5,adult,31-40,30s,AIREDALE TERRIER
123010,51-60,w,11.0,119.0,Yorkshire Terrier,pure_breed,,K,2012,m,black/tan,2016,2015,3,1,5,adult,51-60,50s,YORKSHIRE TERRIER
123012,41-50,w,7.0,74.0,Mischling gross,Mischling,,I,2012,m,schwarz/braun/weiss,2016,2015,3,1,5,adult,41-50,40s,MISCHLING
123017,31-40,m,7.0,72.0,Bergamasker,Mischling,Collie,I,2014,m,schwarz/grau,2016,2015,3,1,3,puppy,31-40,30s,BERGAMASCO SHEPHERD DOG
123020,61-70,w,6.0,61.0,Toy Pudel,pure_breed,,K,2012,m,apricot,2016,2015,3,1,5,adult,61-70,60s,POODLE
123024,21-30,m,11.0,115.0,Französische Bulldogge,pure_breed,,K,2014,m,schwarz,2016,2015,3,1,3,puppy,11-30,20s,FRENCH BULLDOG
123026,51-60,w,11.0,119.0,Chihuahua,pure_breed,,K,2012,w,creme,2016,2015,2,1,5,adult,51-60,50s,CHIHUAHUA
123027,71-80,w,6.0,63.0,Shih Tzu,pure_breed,,K,2012,m,weiss,2016,2015,3,1,5,adult,71+,70s,SHIH TZU
123034,31-40,w,11.0,119.0,Mischling klein,Mischling,,K,2012,w,schwarz,2016,2015,3,1,5,adult,31-40,30s,MISCHLING
123039,61-70,w,7.0,73.0,Welsh Terrier,pure_breed,,K,2004,w,black/tan,2016,2015,2,1,13,senior,61-70,60s,WELSH TERRIER
123040,31-40,w,2.0,24.0,Chihuahua,pure_breed,,K,2013,w,apricot,2016,2015,3,1,4,adult,31-40,30s,CHIHUAHUA
123043,31-40,w,7.0,73.0,Spitz,Mischling,Pomeranian,K,2008,w,hellbraun,2016,2015,3,1,9,senior,31-40,30s,GERMAN SPITZ
123074,21-30,w,12.0,123.0,Border Collie,Mischling,Entlebucher Sennenhund,I,2014,m,schwarz/weiss,2016,2015,3,1,3,puppy,11-30,20s,BORDER COLLIE
123077,51-60,m,9.0,91.0,Yorkshire Terrier,pure_breed,,K,2011,m,beige/schwarz,2016,2015,3,1,6,adult,51-60,50s,YORKSHIRE TERRIER
123101,31-40,w,7.0,74.0,Dachshund,pure_breed,,K,2012,w,schwarz/braun,2016,2015,3,1,5,adult,31-40,30s,DACHSHUND
123103,51-60,w,3.0,31.0,Labrador Retriever,Mischling,,I,2012,w,blondfarben,2016,2015,3,1,5,adult,51-60,50s,LABRADOR RETRIEVER
123111,31-40,m,9.0,92.0,Yorkshire Terrier,pure_breed,,K,2005,m,grau/braun,2016,2015,3,1,12,senior,31-40,30s,YORKSHIRE TERRIER
123116,31-40,w,7.0,72.0,Pyrenäen,pure_breed,,I,2009,m,grau,2016,2015,3,2,8,adult,31-40,30s,FRENCH POINTING DOG - PYRENEAN TYPE
123116,31-40,w,7.0,72.0,Rauhaar Dackel,pure_breed,,K,2014,w,rot/braun,2016,2015,3,2,3,puppy,31-40,30s,DACHSHUND
123118,21-30,w,6.0,61.0,Basenji,pure_breed,,K,2005,w,rot/weiss,2016,2015,2,1,12,senior,11-30,20s,BASENJI
123126,41-50,w,6.0,61.0,Zwergpinscher,pure_breed,,K,2014,w,rot,2016,2015,3,1,3,puppy,41-50,40s,MINIATURE PINSCHER
123129,21-30,m,3.0,34.0,Jack Russel Terrier,pure_breed,,K,2010,m,schwarz/weiss/braun,2016,2015,3,1,7,adult,11-30,20s,JACK RUSSELL TERRIER
123137,21-30,w,9.0,92.0,Zwergspitz,pure_breed,,K,2012,w,creme,2016,2015,3,1,5,adult,11-30,20s,GERMAN SPITZ
123139,21-30,w,10.0,101.0,Grosspudel,pure_breed,,I,2010,m,weiss,2016,2015,3,1,7,adult,11-30,20s,POODLE
123141,31-40,m,5.0,51.0,Zwergspitz,pure_breed,,K,2012,m,dunkelbraun,2016,2015,3,1,5,adult,31-40,30s,GERMAN SPITZ
123143,31-40,w,10.0,101.0,Cocker Spaniel,pure_breed,,K,2012,w,schwarz,2016,2015,3,1,5,adult,31-40,30s,AMERICAN COCKER SPANIEL
123147,41-50,w,3.0,31.0,Mops,pure_breed,,K,2002,m,schwarz,2016,2015,2,3,15,senior,41-50,40s,PUG
123147,41-50,w,3.0,31.0,Mops,pure_breed,,K,2007,w,schwarz,2016,2015,2,3,10,senior,41-50,40s,PUG
123147,41-50,w,3.0,31.0,Mops,pure_breed,,K,2013,m,schwarz,2016,2015,2,3,4,adult,41-50,40s,PUG
123148,61-70,w,7.0,72.0,Golden Retriever,Mischling,Pudel,I,2011,w,weiss,2016,2015,3,1,6,adult,61-70,60s,GOLDEN RETRIEVER
123149,51-60,w,6.0,63.0,Deutscher Schäfer,pure_breed,,I,2012,w,schwarz/braun,2016,2015,2,1,5,adult,51-60,50s,GERMAN SHEPHERD DOG
123188,61-70,m,2.0,24.0,Dachshund,pure_breed,,K,2012,m,saufarben,2016,2015,3,1,5,adult,61-70,60s,DACHSHUND
123189,21-30,w,9.0,92.0,Chihuahua,pure_breed,,K,2011,w,braun,2016,2015,3,1,6,adult,11-30,20s,CHIHUAHUA
123190,31-40,w,7.0,74.0,Zwergpinscher,Mischling,Rehpinscher,K,2014,m,schwarz/braun,2016,2015,3,1,3,puppy,31-40,30s,MINIATURE PINSCHER
123192,41-50,w,10.0,101.0,Cocker Spaniel,pure_breed,,K,2011,w,braun,2016,2015,3,1,6,adult,41-50,40s,AMERICAN COCKER SPANIEL
123196,21-30,w,11.0,115.0,Dalmatiner,pure_breed,,I,2011,m,schwarz/weiss,2016,2015,3,1,6,adult,11-30,20s,DALMATIAN
123200,41-50,w,3.0,33.0,Mops,pure_breed,,K,2011,w,beige/schwarz,2016,2015,3,1,6,adult,41-50,40s,PUG
123201,31-40,w,7.0,72.0,Mischling klein,Mischling,,K,2013,m,braun/weiss,2016,2015,3,1,4,adult,31-40,30s,MISCHLING
123206,31-40,m,6.0,61.0,Französische Bulldogge,pure_breed,,K,2012,m,weiss/schwarz,2016,2015,3,1,5,adult,31-40,30s,FRENCH BULLDOG
123207,21-30,w,3.0,34.0,Mischling gross,Mischling,,I,2009,w,schwarz/weiss,2016,2015,3,1,8,adult,11-30,20s,MISCHLING
123209,21-30,w,3.0,34.0,Chihuahua,Mischling,,K,2012,w,schwarz,2016,2015,3,1,5,adult,11-30,20s,CHIHUAHUA
123218,21-30,w,2.0,21.0,Französische Bulldogge,pure_breed,,K,2014,w,beige/schwarz,2016,2015,3,1,3,puppy,11-30,20s,FRENCH BULLDOG
123220,51-60,m,8.0,82.0,Malteser,pure_breed,,K,2014,w,weiss/beige,2016,2015,2,1,3,puppy,51-60,50s,MALTESE
123221,71-80,w,9.0,92.0,Tibet Terrier,Mischling,Schnauzer,I,2012,w,schwarz/grau,2016,2015,3,1,5,adult,71+,70s,TIBETAN TERRIER
123222,41-50,m,3.0,31.0,Pudel,Mischling,Deutsch Drahthaar,I,2012,w,weiss/beige,2016,2015,3,1,5,adult,41-50,40s,POODLE
123223,41-50,w,2.0,24.0,Border Terrier,pure_breed,,K,2012,m,red grizzle,2016,2015,3,1,5,adult,41-50,40s,BORDER TERRIER
123224,31-40,w,3.0,34.0,Yorkshire Terrier,pure_breed,,K,2014,m,schwarz/grau,2016,2015,3,1,3,puppy,31-40,30s,YORKSHIRE TERRIER
123226,41-50,m,11.0,119.0,Labrador Retriever,pure_breed,,I,2013,w,blondfarben,2016,2015,3,1,4,adult,41-50,40s,LABRADOR RETRIEVER
123237,21-30,w,7.0,74.0,Sheltie,pure_breed,,K,2014,m,blue/merle,2016,2015,3,1,3,puppy,11-30,20s,SHETLAND SHEEPDOG
123242,31-40,w,1.0,11.0,Französische Bulldogge,pure_breed,,K,2014,m,schwarz,2016,2015,3,1,3,puppy,31-40,30s,FRENCH BULLDOG
123243,21-30,w,3.0,31.0,Barbet,pure_breed,,I,2014,m,schwarz,2016,2015,3,1,3,puppy,11-30,20s,FRENCH WATER DOG
123244,31-40,w,4.0,44.0,Labrador Retriever,Mischling,Berner Sennenhund,I,2014,w,schwarz,2016,2015,2,1,3,puppy,31-40,30s,LABRADOR RETRIEVER
123248,31-40,w,10.0,101.0,Labrador Retriever,pure_breed,,I,2001,m,blondfarben,2016,2015,3,1,16,senior,31-40,30s,LABRADOR RETRIEVER
123252,21-30,m,2.0,21.0,Bergamasker,Mischling,Husky,I,2011,m,schwarz/weiss,2016,2015,3,1,6,adult,11-30,20s,BERGAMASCO SHEPHERD DOG
123253,51-60,w,10.0,102.0,Welsh Corgi Pembroke,pure_breed,,K,2010,w,rot/weiss,2016,2015,3,1,7,adult,51-60,50s,
123260,71-80,m,11.0,111.0,Chihuahua,pure_breed,,K,2014,m,schwarz,2016,2015,3,1,3,puppy,71+,70s,CHIHUAHUA
123288,21-30,m,11.0,115.0,Dobermann,Mischling,Jack Russel Terrier,I,2012,w,schwarz/braun,2016,2015,3,1,5,adult,11-30,20s,DOBERMANN
123292,21-30,w,12.0,123.0,Zwergpinscher,pure_breed,,K,2012,m,schwarz,2016,2015,3,1,5,adult,11-30,20s,MINIATURE PINSCHER
123295,21-30,w,3.0,34.0,Französische Bulldogge,pure_breed,,K,2012,w,schwarz/braun/rot,2016,2015,3,1,5,adult,11-30,20s,FRENCH BULLDOG
123307,51-60,w,3.0,34.0,Airedale Terrier,pure_breed,,I,2012,w,braun/schwarz,2016,2015,3,1,5,adult,51-60,50s,AIREDALE TERRIER
123315,21-30,w,6.0,63.0,Französische Bulldogge,pure_breed,,K,2011,w,beige/schwarz,2016,2015,3,1,6,adult,11-30,20s,FRENCH BULLDOG
123321,31-40,m,11.0,119.0,Jack Russel Terrier,pure_breed,,K,2011,m,tricolor,2016,2015,2,1,6,adult,31-40,30s,JACK RUSSELL TERRIER
123326,31-40,w,6.0,63.0,Parson Terrier,pure_breed,,K,2012,m,tricolor,2016,2015,3,1,5,adult,31-40,30s,PARSON RUSSELL TERRIER
123329,51-60,w,11.0,111.0,Zwergpudel,pure_breed,,K,2009,m,apricot,2016,2015,3,1,8,adult,51-60,50s,POODLE
123342,41-50,w,7.0,73.0,Berner Sennenhund,pure_breed,,I,2012,m,tricolor,2016,2015,3,1,5,adult,41-50,40s,BERNESE MOUNTAIN DOG
123351,81-90,w,10.0,101.0,Französische Bulldogge,pure_breed,,K,2011,w,schwarz/weiss,2016,2015,3,1,6,adult,71+,80s,FRENCH BULLDOG
123384,31-40,w,3.0,31.0,Mischling klein,Mischling,,K,2014,m,hellbraun/weiss,2016,2015,3,1,3,puppy,31-40,30s,MISCHLING
123402,21-30,w,2.0,21.0,Prager Rattler,pure_breed,,K,2014,m,schwarz/braun,2016,2015,3,1,3,puppy,11-30,20s,PRAGUE RATTER
123403,51-60,m,2.0,21.0,Magyar vizsla,pure_breed,,I,2015,w,braun,2016,2015,2,1,2,puppy,51-60,50s,HUNGARIAN WIRE-HAIRED POINTER
123407,31-40,w,7.0,74.0,Englische Bulldogge,pure_breed,,I,2013,m,braun/weiss,2016,2015,3,1,4,adult,31-40,30s,BULLDOG
123411,31-40,w,7.0,74.0,Sloughi,Mischling,,I,2013,w,braun,2016,2015,3,1,4,adult,31-40,30s,SLOUGHI
123412,31-40,m,6.0,61.0,Border Collie,pure_breed,,I,2007,m,schwarz/weiss,2016,2015,3,1,10,senior,31-40,30s,BORDER COLLIE
123415,41-50,w,8.0,82.0,Kooiker,pure_breed,,K,2014,m,weiss/rot,2016,2015,2,1,3,puppy,41-50,40s,NEDERLANDSE KOOIKERHONDJE
123432,21-30,w,9.0,92.0,Kleinspitz,pure_breed,,K,2011,w,weiss,2016,2015,3,4,6,adult,11-30,20s,
123432,21-30,w,9.0,92.0,Deutscher Boxer,pure_breed,,I,2014,m,gestromt,2016,2015,3,4,3,puppy,11-30,20s,BOXER
123432,21-30,w,9.0,92.0,Mischling klein,Mischling,,K,2014,w,schwarz/braun,2016,2015,3,4,3,puppy,11-30,20s,MISCHLING
123432,21-30,w,9.0,92.0,Chihuahua,pure_breed,,K,2008,m,schwarz/weiss,2016,2015,3,4,9,senior,11-30,20s,CHIHUAHUA
123436,51-60,w,7.0,73.0,Labrador Retriever,pure_breed,,I,2014,w,schwarz,2016,2015,2,1,3,puppy,51-60,50s,LABRADOR RETRIEVER
123439,21-30,w,12.0,121.0,Chihuahua,pure_breed,,K,2011,w,hellbraun,2016,2015,3,1,6,adult,11-30,20s,CHIHUAHUA
123451,31-40,w,4.0,42.0,Mops,pure_breed,,K,2011,w,hellbraun,2016,2015,2,1,6,adult,31-40,30s,PUG
123452,41-50,w,9.0,91.0,Mischling gross,Mischling,,I,2014,w,hellbraun,2016,2015,3,1,3,puppy,41-50,40s,MISCHLING
123455,31-40,w,9.0,91.0,Parson Jack Russell Terrier,pure_breed,,K,2011,m,weiss/schwarz,2016,2015,3,2,6,adult,31-40,30s,JACK RUSSELL TERRIER
123455,31-40,w,9.0,91.0,Parson Jack Russell Terrier,pure_breed,,K,2001,m,weiss,2016,2015,3,2,16,senior,31-40,30s,JACK RUSSELL TERRIER
123457,51-60,w,9.0,92.0,Shih Tzu,pure_breed,,K,2007,w,schwarz/weiss,2016,2015,3,1,10,senior,51-60,50s,SHIH TZU
123460,31-40,w,7.0,74.0,Jack Russel Terrier,pure_breed,,K,2001,w,tricolor,2016,2015,3,1,16,senior,31-40,30s,JACK RUSSELL TERRIER
123470,41-50,w,4.0,44.0,Pinscher,pure_breed,,K,2011,w,schwarz/braun,2016,2015,3,1,6,adult,41-50,40s,AFFENPINSCHER
123471,41-50,w,12.0,121.0,Mischling klein,Mischling,,K,2012,m,schwarz/braun,2016,2015,3,1,5,adult,41-50,40s,MISCHLING
123479,31-40,m,9.0,92.0,Border Collie,Mischling,Rhodesian Ridgeback,I,2011,m,braun/weiss,2016,2015,3,1,6,adult,31-40,30s,BORDER COLLIE
123484,61-70,m,12.0,123.0,Labrador Retriever,pure_breed,,I,2013,m,creme,2016,2015,3,1,4,adult,61-70,60s,LABRADOR RETRIEVER
123492,21-30,w,6.0,61.0,Chihuahua,pure_breed,,K,2006,w,schwarz/weiss,2016,2015,3,2,11,senior,11-30,20s,CHIHUAHUA
123492,21-30,w,6.0,61.0,Deutscher Schäfer,pure_breed,,I,2007,w,gelb/schwarz,2016,2015,3,2,10,senior,11-30,20s,GERMAN SHEPHERD DOG
123495,31-40,w,11.0,115.0,Chihuahua,pure_breed,,K,2011,m,weiss,2016,2015,3,1,6,adult,31-40,30s,CHIHUAHUA
123498,31-40,w,2.0,23.0,Pekingese,Mischling,,K,2011,w,goldbraun,2016,2015,3,1,6,adult,31-40,30s,PEKINGESE
123499,51-60,m,12.0,122.0,Yorkshire Terrier,pure_breed,,K,2011,m,black/tan,2016,2015,2,1,6,adult,51-60,50s,YORKSHIRE TERRIER
123501,41-50,m,12.0,121.0,American Cocker Spaniel,pure_breed,,K,2011,m,schwarz/weiss,2016,2015,3,1,6,adult,41-50,40s,AMERICAN COCKER SPANIEL
123508,41-50,w,3.0,31.0,Yorkshire Terrier,Mischling,Zwergdackel,K,2014,m,schwarz/braun,2016,2015,3,1,3,puppy,41-50,40s,YORKSHIRE TERRIER
123511,31-40,w,5.0,51.0,Chihuahua,pure_breed,,K,2011,w,tricolor,2016,2015,3,1,6,adult,31-40,30s,CHIHUAHUA
123516,21-30,w,11.0,115.0,Jack Russel Terrier,pure_breed,,K,2014,w,tricolor,2016,2015,3,1,3,puppy,11-30,20s,JACK RUSSELL TERRIER
